availability,availability_label,condition,condition_label,replicate_id,round,agent_id,word_count,coop_density,coop_present,threat_density,threat_present,half_rule
on,Available,control,0% defectors,65,5,Agent_8,214,3.7383177570093453,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_8,213,4.225352112676056,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_6,214,2.803738317757009,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_7,220,2.727272727272727,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_4,201,3.482587064676617,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_5,217,2.3041474654377883,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_1,220,3.1818181818181817,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,65,6,Agent_2,224,3.125,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,6,Agent_3,213,3.755868544600939,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_6,214,2.803738317757009,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_3,216,4.62962962962963,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,65,7,Agent_4,213,2.8169014084507045,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_7,221,3.167420814479638,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_2,225,3.111111111111111,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_5,206,3.3980582524271843,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,7,Agent_1,213,2.8169014084507045,1.0,0.0,0.0,1.0
on,Available,control,0% defectors,65,7,Agent_8,224,2.6785714285714284,1.0,0.4464285714285714,1.0,0.0
on,Available,control,0% defectors,65,8,Agent_8,218,2.7522935779816518,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_2,216,2.7777777777777777,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_7,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_4,225,2.666666666666667,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_5,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_1,226,2.2123893805309733,1.0,0.4424778761061947,1.0,0.0
on,Available,control,0% defectors,65,8,Agent_3,215,4.186046511627907,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,8,Agent_6,220,2.727272727272727,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_3,213,5.164319248826291,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_5,230,3.91304347826087,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_8,216,2.314814814814815,1.0,0.4629629629629629,1.0,0.0
on,Available,control,0% defectors,65,9,Agent_2,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_4,238,3.361344537815126,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_6,229,3.9301310043668125,1.0,0.43668122270742354,1.0,0.0
on,Available,control,0% defectors,65,9,Agent_1,214,4.205607476635514,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,9,Agent_7,227,2.2026431718061676,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_2,217,2.7649769585253456,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_1,230,3.0434782608695654,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_7,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_3,220,5.454545454545454,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_6,219,4.10958904109589,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_4,234,3.8461538461538463,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_5,229,3.4934497816593884,1.0,0.0,0.0,0.0
on,Available,control,0% defectors,65,10,Agent_8,206,3.3980582524271843,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_3,229,4.366812227074235,1.0,0.43668122270742354,1.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_4,255,3.1372549019607843,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_7,229,2.1834061135371177,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_1,226,4.867256637168142,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_6,242,4.132231404958678,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,1,Agent_5,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_6,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_1,208,5.288461538461538,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_5,200,6.0,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_3,224,4.464285714285714,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_4,222,7.207207207207207,1.0,0.45045045045045046,1.0,0.0
on,Available,defectors25,25% defectors,61,2,Agent_7,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,3,Agent_1,230,3.0434782608695654,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,3,Agent_4,217,5.0691244239631335,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,61,3,Agent_6,211,4.265402843601896,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,3,Agent_3,217,5.0691244239631335,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,3,Agent_7,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,3,Agent_5,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_4,210,8.095238095238095,1.0,0.4761904761904762,1.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_3,206,5.339805825242718,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_6,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_5,211,6.161137440758294,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_1,206,4.368932038834951,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,4,Agent_7,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_3,216,4.166666666666666,1.0,0.4629629629629629,1.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_1,210,3.3333333333333335,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_4,214,7.943925233644859,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_6,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_5,215,4.651162790697675,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,5,Agent_7,223,4.484304932735426,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_6,207,6.280193236714976,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_4,213,6.103286384976526,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_7,223,4.932735426008969,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_3,213,4.225352112676056,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_1,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,6,Agent_5,213,3.755868544600939,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_4,220,5.0,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_5,228,5.263157894736842,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_6,218,6.422018348623854,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_3,216,2.7777777777777777,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_7,211,4.265402843601896,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,7,Agent_1,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_3,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_5,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_6,225,5.777777777777778,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_7,222,5.405405405405405,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_1,224,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,8,Agent_4,223,4.932735426008969,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,9,Agent_6,207,4.830917874396135,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,9,Agent_4,207,5.314009661835748,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,61,9,Agent_1,213,5.164319248826291,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,9,Agent_5,208,4.326923076923077,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,9,Agent_3,229,3.9301310043668125,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,9,Agent_7,226,3.982300884955752,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_6,212,6.60377358490566,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_3,218,4.587155963302752,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_7,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_5,219,3.65296803652968,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_4,221,4.524886877828054,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,61,10,Agent_1,215,5.116279069767442,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_5,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_2,230,3.91304347826087,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_7,207,2.898550724637681,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_6,223,2.690582959641256,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_4,222,4.054054054054054,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,1,Agent_8,235,2.553191489361702,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_7,226,2.6548672566371683,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_5,219,4.10958904109589,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_6,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_2,207,2.4154589371980677,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_4,211,3.7914691943127963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,2,Agent_8,218,3.669724770642202,1.0,0.45871559633027525,1.0,0.0
on,Available,defectors25,25% defectors,62,3,Agent_4,213,3.286384976525822,1.0,0.4694835680751174,1.0,0.0
on,Available,defectors25,25% defectors,62,3,Agent_8,222,5.8558558558558556,1.0,0.9009009009009009,1.0,0.0
on,Available,defectors25,25% defectors,62,3,Agent_5,223,3.1390134529147984,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,62,3,Agent_7,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,3,Agent_6,215,3.7209302325581395,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,62,3,Agent_2,213,3.286384976525822,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_2,216,4.62962962962963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_7,229,3.056768558951965,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_5,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_4,200,4.5,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_6,222,4.504504504504505,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,4,Agent_8,221,3.619909502262444,1.0,0.4524886877828055,1.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_7,226,4.424778761061947,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_4,211,4.265402843601896,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_6,214,4.205607476635514,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_5,220,3.6363636363636362,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_8,222,2.7027027027027026,1.0,0.9009009009009009,1.0,0.0
on,Available,defectors25,25% defectors,62,5,Agent_2,211,3.7914691943127963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_7,224,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_8,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_5,209,6.220095693779904,1.0,0.4784688995215311,1.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_4,206,3.8834951456310676,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_2,220,2.272727272727273,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,6,Agent_6,218,3.211009174311927,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_2,213,4.694835680751173,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_8,214,4.672897196261682,1.0,0.46728971962616817,1.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_6,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_5,207,6.280193236714976,1.0,0.4830917874396135,1.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_4,207,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,7,Agent_7,219,5.0228310502283104,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_7,200,4.5,1.0,0.5,1.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_5,218,5.045871559633028,1.0,0.45871559633027525,1.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_4,209,3.349282296650718,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_2,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_8,215,4.651162790697675,1.0,0.46511627906976744,1.0,0.0
on,Available,defectors25,25% defectors,62,8,Agent_6,209,3.827751196172249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_6,221,4.072398190045249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_4,224,4.910714285714286,1.0,0.4464285714285714,1.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_7,204,5.392156862745098,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_8,218,5.045871559633028,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_5,222,3.6036036036036037,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,9,Agent_2,227,4.405286343612335,1.0,0.4405286343612335,1.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_5,215,1.8604651162790697,1.0,0.46511627906976744,1.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_4,227,4.845814977973569,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_8,201,4.975124378109453,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_7,211,5.213270142180095,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_2,216,2.7777777777777777,1.0,0.4629629629629629,1.0,0.0
on,Available,defectors25,25% defectors,62,10,Agent_6,227,4.845814977973569,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,1,Agent_3,230,3.0434782608695654,1.0,0.8695652173913043,1.0,1.0
on,Available,defectors25,25% defectors,63,1,Agent_2,227,2.643171806167401,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,1,Agent_1,226,3.982300884955752,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,1,Agent_5,223,5.381165919282512,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,1,Agent_7,231,3.0303030303030303,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,1,Agent_6,252,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,2,Agent_5,207,2.898550724637681,1.0,0.4830917874396135,1.0,0.0
on,Available,defectors25,25% defectors,63,2,Agent_2,233,4.291845493562231,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,2,Agent_1,207,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,2,Agent_7,218,3.669724770642202,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,63,2,Agent_6,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,2,Agent_3,223,3.1390134529147984,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_6,225,6.222222222222222,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_5,219,2.73972602739726,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_7,218,5.045871559633028,1.0,0.45871559633027525,1.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_1,206,2.912621359223301,1.0,0.48543689320388345,1.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_3,222,2.7027027027027026,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,3,Agent_2,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_7,222,3.6036036036036037,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_3,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_5,204,3.431372549019608,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_1,213,3.755868544600939,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_2,223,4.0358744394618835,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,4,Agent_6,232,4.310344827586207,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,5,Agent_2,223,4.932735426008969,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,63,5,Agent_3,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,5,Agent_7,211,5.213270142180095,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,5,Agent_6,224,4.464285714285714,1.0,0.4464285714285714,1.0,0.0
on,Available,defectors25,25% defectors,63,5,Agent_1,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,5,Agent_5,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,6,Agent_1,223,3.1390134529147984,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,63,6,Agent_3,220,3.1818181818181817,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,6,Agent_6,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,6,Agent_5,217,3.686635944700461,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,6,Agent_7,220,4.090909090909091,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,6,Agent_2,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_7,226,3.982300884955752,1.0,0.4424778761061947,1.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_2,227,4.845814977973569,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_5,211,5.213270142180095,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_6,225,3.5555555555555554,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_3,222,3.153153153153153,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,7,Agent_1,196,4.081632653061225,1.0,0.5102040816326531,1.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_6,224,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_2,225,4.0,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_3,218,3.211009174311927,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_7,215,3.255813953488372,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_5,228,3.508771929824561,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,8,Agent_1,211,3.7914691943127963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_2,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_1,218,3.211009174311927,1.0,0.45871559633027525,1.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_6,207,4.830917874396135,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_7,228,3.508771929824561,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_3,228,3.070175438596491,1.0,0.43859649122807015,1.0,0.0
on,Available,defectors25,25% defectors,63,9,Agent_5,219,5.47945205479452,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,10,Agent_5,223,5.381165919282512,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,10,Agent_3,216,4.166666666666666,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,10,Agent_6,230,4.3478260869565215,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,10,Agent_7,237,4.641350210970464,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,63,10,Agent_1,216,4.166666666666666,1.0,0.0,0.0,1.0
on,Available,defectors25,25% defectors,63,10,Agent_2,218,2.7522935779816518,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_3,212,4.716981132075472,1.0,0.4716981132075472,1.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_7,252,3.571428571428571,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_6,247,4.048582995951417,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_4,33,0.0,0.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_2,203,3.9408866995073892,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,1,Agent_5,241,3.319502074688797,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_5,220,3.6363636363636362,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_4,209,3.349282296650718,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_7,215,5.5813953488372094,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_6,231,4.761904761904762,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_3,209,3.827751196172249,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,2,Agent_2,201,4.477611940298507,1.0,0.4975124378109453,1.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_5,219,4.5662100456621,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_2,227,4.405286343612335,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_7,219,4.10958904109589,1.0,0.91324200913242,1.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_4,215,3.255813953488372,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_3,215,3.7209302325581395,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,3,Agent_6,215,3.255813953488372,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_5,209,3.349282296650718,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_3,219,3.65296803652968,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_6,221,6.334841628959276,1.0,0.4524886877828055,1.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_2,216,4.62962962962963,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_7,231,3.463203463203463,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,4,Agent_4,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_5,202,2.9702970297029703,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_2,224,4.017857142857143,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_7,212,4.245283018867925,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_3,212,4.716981132075472,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_6,218,5.5045871559633035,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,5,Agent_4,214,4.205607476635514,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_2,217,4.147465437788019,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_4,217,4.6082949308755765,1.0,0.4608294930875576,1.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_3,219,4.10958904109589,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_7,209,4.784688995215311,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_6,198,6.565656565656567,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,6,Agent_5,216,3.2407407407407405,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_7,216,3.7037037037037033,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_5,223,3.587443946188341,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_6,202,3.9603960396039604,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_3,222,3.6036036036036037,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_4,222,3.6036036036036037,1.0,0.45045045045045046,1.0,0.0
on,Available,defectors25,25% defectors,64,7,Agent_2,191,3.664921465968586,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,8,Agent_5,218,4.128440366972478,1.0,0.0,0.0,0.0
on,Available,defectors25,25% defectors,64,8,Agent_7,218,2.293577981651376,1.0,0.0,0.0,0.0
